,Packet Length,Trading Symbol,Sequence Number,Timestamp,LTP,LTQ,Volume,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Interest,Previous Close Price,Previous Open Interest,Underlying,Expiry Date,Strike Price,Type,Expiry Date Time,TTM,Change,Percentage Change,Change in Open Interest,Percentage Change in Open Interest
102,124,MAINIDX13JUL2319900CE,323569,Tue Jul 04 17:49:41  2023,2.0,0,0,2.0,0,2.0,0,20700,1123.5,52350,MAINIDX,2023-07-13,19900,CE,2023-07-13 15:30:00,0.024391278243309236,-1121.5,-99.82198486871384,-31650,-60.458452722063036
103,124,ALLBANKS31AUG2349000CE,323570,Tue Jul 04 17:49:41  2023,489.95,0,0,16.0,30,160.44,540,0,11.25,1845,ALLBANKS,2023-08-31,49000,CE,2023-08-31 15:30:00,0.158637853585775,478.7,4255.111111111111,-1845,-100.0
104,124,ALLBANKS20JUL2341300PE,323571,Tue Jul 04 17:49:41  2023,115.0,0,0,115.0,0,115.0,0,200,11.25,300,ALLBANKS,2023-07-20,41300,PE,2023-07-20 15:30:00,0.04356936043509006,103.75,922.2222222222222,-100,-33.33333333333333
105,124,MAINIDX13JUL2319850CE,323572,Tue Jul 04 17:49:41  2023,2.1,0,0,2.1,0,2.1,0,9450,1126.0,45100,MAINIDX,2023-07-13,19850,CE,2023-07-13 15:30:00,0.024391278243309236,-1123.9,-99.81349911190054,-35650,-79.04656319290466
106,124,MAINIDX13JUL2317450PE,323573,Tue Jul 04 17:49:41  2023,3.5,0,0,3.3,50,3.65,50,3900,1127.0,8200,MAINIDX,2023-07-13,17450,PE,2023-07-13 15:30:00,0.024391278243309236,-1123.5,-99.68944099378882,-4300,-52.4390243902439
107,124,ALLBANKS27JUL2342800PE,323574,Tue Jul 04 17:49:41  2023,166.05,0,0,166.3,725,167.05,50,62825,112.75,10925,ALLBANKS,2023-07-27,42800,PE,2023-07-27 15:30:00,0.06274744262687089,53.30000000000001,47.27272727272728,51900,475.0572082379863
108,124,ALLBANKS27JUL2344800CE,323575,Tue Jul 04 17:49:41  2023,294.95,0,0,291.95,25,293.25,975,56950,112.75,11525,ALLBANKS,2023-07-27,44800,CE,2023-07-27 15:30:00,0.06274744262687089,182.2,161.59645232815964,45425,394.14316702819957
109,124,MAINIDX27JUL2318850PE,323576,Tue Jul 04 17:49:41  2023,306.1,50,50,304.5,350,305.5,250,15650,113.0,11500,MAINIDX,2023-07-27,18850,PE,2023-07-27 15:30:00,0.06274744262687089,193.10000000000002,170.88495575221242,4150,36.08695652173913
110,124,FINANCIALS04JUL2319450PE,323577,Tue Jul 04 17:49:41  2023,97.0,21760,21760,97.3,120,97.6,560,401680,1134.8,102560,FINANCIALS,2023-07-04,19450,PE,2023-07-04 15:30:00,-0.00026625600326610855,-1037.8,-91.45223827987311,299120,291.6536661466459
111,124,ALLBANKS06JUL2344300PE,323578,Tue Jul 04 17:49:41  2023,397.0,41675,41675,396.5,50,397.15,175,417850,1135.5,107100,ALLBANKS,2023-07-06,44300,PE,2023-07-06 15:30:00,0.005213196051528412,-738.5,-65.03742844561867,310750,290.14939309056956
112,124,FINANCIALS04JUL2318700PE,323579,Tue Jul 04 17:49:41  2023,1.65,400,400,1.6,18960,1.65,4200,1561480,11389.6,203000,FINANCIALS,2023-07-04,18700,PE,2023-07-04 15:30:00,-0.00026625600326610855,-11387.95,-99.98551309966987,1358480,669.2019704433498
113,124,ALLBANKS28SEP2347500CE,323580,Tue Jul 04 17:49:41  2023,188.0,0,0,155.0,15,190.0,60,120,11.4,105,ALLBANKS,2023-09-28,47500,CE,2023-09-28 15:30:00,0.23535018235289829,176.6,1549.122807017544,15,14.285714285714285
114,124,ALLBANKS27JUL2344400PE,323581,Tue Jul 04 17:49:41  2023,696.9,25,25,696.45,200,698.9,25,55300,114.0,10050,ALLBANKS,2023-07-27,44400,PE,2023-07-27 15:30:00,0.06274744262687089,582.9,511.3157894736842,45250,450.2487562189055
115,124,MAINIDX27JUL2316200PE,323582,Tue Jul 04 17:49:41  2023,4.55,0,0,4.55,0,4.55,0,21700,114.0,9300,MAINIDX,2023-07-27,16200,PE,2023-07-27 15:30:00,0.06274744262687089,-109.45,-96.00877192982456,12400,133.33333333333331
116,124,MAINIDX13JUL2317300PE,323583,Tue Jul 04 17:49:41  2023,2.85,0,0,2.85,1100,3.0,150,8050,1141.0,14150,MAINIDX,2023-07-13,17300,PE,2023-07-13 15:30:00,0.024391278243309236,-1138.15,-99.75021910604734,-6100,-43.109540636042404
117,124,ALLBANKS06JUL2345800PE,323584,Tue Jul 04 17:49:41  2023,1730.45,0,0,1687.5,100,1743.75,125,0,114.25,11775,ALLBANKS,2023-07-06,45800,PE,2023-07-06 15:30:00,0.005213196051528412,1616.2,1414.617067833698,-11775,-100.0
118,124,MAINIDX27JUL2311000PE,323585,Tue Jul 04 17:49:41  2023,1.4,0,0,1.4,0,1.4,0,338275,114.5,1500,MAINIDX,2023-07-27,11000,PE,2023-07-27 15:30:00,0.06274744262687089,-113.1,-98.7772925764192,336775,22451.666666666668
119,124,MAINIDX20JUL2318050PE,323586,Tue Jul 04 17:49:41  2023,140.4,0,0,30.5,400,62.8,900,0,114.5,4350,MAINIDX,2023-07-20,18050,PE,2023-07-20 15:30:00,0.04356936043509006,25.900000000000006,22.620087336244545,-4350,-100.0
120,124,ALLBANKS20JUL2350000CE,323587,Tue Jul 04 17:49:41  2023,7.65,0,0,7.65,0,7.65,0,1900,114.75,4550,ALLBANKS,2023-07-20,50000,CE,2023-07-20 15:30:00,0.04356936043509006,-107.1,-93.33333333333333,-2650,-58.24175824175825
121,124,MAINIDX13JUL2317600PE,323588,Tue Jul 04 17:49:41  2023,4.05,50,50,4.0,5250,4.15,1600,99450,1147.5,29000,MAINIDX,2023-07-13,17600,PE,2023-07-13 15:30:00,0.024391278243309236,-1143.45,-99.6470588235294,70450,242.9310344827586
122,124,MAINIDX03AUG2318800PE,323589,Tue Jul 04 17:49:41  2023,300.0,0,0,200.55,900,375.1,900,100,11.5,2200,MAINIDX,2023-08-03,18800,PE,2023-08-03 15:30:00,0.08192552481865172,288.5,2508.695652173913,-2100,-95.45454545454545
123,124,MAINIDX20JUL2317200PE,323590,Tue Jul 04 17:49:41  2023,8.15,0,0,8.15,0,8.15,0,0,115.0,9500,MAINIDX,2023-07-20,17200,PE,2023-07-20 15:30:00,0.04356936043509006,-106.85,-92.91304347826086,-9500,-100.0
124,124,MAINIDX27JUL2318000PE,323591,Tue Jul 04 17:49:41  2023,42.5,8000,8000,42.5,100,42.7,1500,5250300,1150.5,98850,MAINIDX,2023-07-27,18000,PE,2023-07-27 15:30:00,0.06274744262687089,-1108.0,-96.30595393307257,5151450,5211.380880121396
125,124,ALLBANKS27JUL2342300PE,323592,Tue Jul 04 17:49:41  2023,105.35,25,25,105.1,1050,106.0,725,60525,115.25,7100,ALLBANKS,2023-07-27,42300,PE,2023-07-27 15:30:00,0.06274744262687089,-9.900000000000006,-8.590021691973975,53425,752.4647887323944
126,124,ALLBANKS28SEP2343300PE,323593,Tue Jul 04 17:49:41  2023,634.2,0,0,634.2,0,634.2,0,150,11.55,75,ALLBANKS,2023-09-28,43300,PE,2023-09-28 15:30:00,0.23535018235289829,622.6500000000001,5390.909090909091,75,100.0
127,124,MAINIDX13JUL2317650PE,323594,Tue Jul 04 17:49:41  2023,4.75,0,0,4.7,100,4.8,4400,18450,1159.5,28100,MAINIDX,2023-07-13,17650,PE,2023-07-13 15:30:00,0.024391278243309236,-1154.75,-99.59034066407935,-9650,-34.34163701067616
128,124,ALLBANKS27JUL2344600CE,323595,Tue Jul 04 17:49:41  2023,364.0,50,50,364.35,25,365.8,25,42000,116.0,7400,ALLBANKS,2023-07-27,44600,CE,2023-07-27 15:30:00,0.06274744262687089,248.0,213.79310344827584,34600,467.56756756756755
129,124,ALLBANKS27JUL2345400CE,323596,Tue Jul 04 17:49:41  2023,136.75,0,0,134.44,250,135.35,625,55525,116.5,7600,ALLBANKS,2023-07-27,45400,CE,2023-07-27 15:30:00,0.06274744262687089,20.25,17.381974248927037,47925,630.5921052631579
130,124,MAINIDX20JUL2317100PE,323597,Tue Jul 04 17:49:41  2023,7.5,0,0,7.5,0,7.5,0,0,116.5,9950,MAINIDX,2023-07-20,17100,PE,2023-07-20 15:30:00,0.04356936043509006,-109.0,-93.56223175965665,-9950,-100.0
131,124,ALLBANKS31AUG2341000PE,323598,Tue Jul 04 17:49:41  2023,129.0,30,30,127.65,60,129.35,15,101355,116.7,8415,ALLBANKS,2023-08-31,41000,PE,2023-08-31 15:30:00,0.158637853585775,12.299999999999997,10.539845758354753,92940,1104.4563279857398
132,124,ALLBANKS20JUL2348000CE,323599,Tue Jul 04 17:49:41  2023,12.7,0,0,10.55,25,12.65,125,175,116.75,3525,ALLBANKS,2023-07-20,48000,CE,2023-07-20 15:30:00,0.04356936043509006,-104.05,-89.1220556745182,-3350,-95.0354609929078
133,124,MAINIDX27JUL2319500PE,323600,Tue Jul 04 17:49:41  2023,862.0,100,100,858.95,50,862.55,150,221200,117.0,11600,MAINIDX,2023-07-27,19500,PE,2023-07-27 15:30:00,0.06274744262687089,745.0,636.7521367521367,209600,1806.8965517241381
134,124,ALLBANKS13JUL2339500PE,323601,Tue Jul 04 17:49:41  2023,6.0,0,0,5.8,25,5.95,50,10750,117.25,8900,ALLBANKS,2023-07-13,39500,PE,2023-07-13 15:30:00,0.024391278243309236,-111.25,-94.88272921108742,1850,20.786516853932586
135,124,MAINIDX20JUL2319150CE,323602,Tue Jul 04 17:49:41  2023,67.7,0,0,67.7,0,67.7,0,0,117.5,6250,MAINIDX,2023-07-20,19150,CE,2023-07-20 15:30:00,0.04356936043509006,-49.8,-42.38297872340425,-6250,-100.0
136,124,MAINIDX20JUL2318350CE,323603,Tue Jul 04 17:49:41  2023,339.35,0,0,339.55,50,347.0,50,1350,118.0,4650,MAINIDX,2023-07-20,18350,CE,2023-07-20 15:30:00,0.04356936043509006,221.35000000000002,187.5847457627119,-3300,-70.96774193548387
137,124,MAINIDX20JUL2317250PE,323604,Tue Jul 04 17:49:41  2023,11.9,0,0,11.9,0,11.9,0,0,118.0,4750,MAINIDX,2023-07-20,17250,PE,2023-07-20 15:30:00,0.04356936043509006,-106.1,-89.91525423728814,-4750,-100.0
138,124,MAINIDX20JUL2317150PE,323605,Tue Jul 04 17:49:41  2023,7.85,0,0,4.2,600,7.8,50,350,118.0,6050,MAINIDX,2023-07-20,17150,PE,2023-07-20 15:30:00,0.04356936043509006,-110.15,-93.34745762711864,-5700,-94.21487603305785
139,124,MAINIDX20JUL2318350PE,323606,Tue Jul 04 17:49:41  2023,82.0,0,0,75.09,50,77.05,50,5900,118.0,7100,MAINIDX,2023-07-20,18350,PE,2023-07-20 15:30:00,0.04356936043509006,-36.0,-30.508474576271187,-1200,-16.901408450704224
140,124,ALLBANKS27JUL2343900CE,323607,Tue Jul 04 17:49:41  2023,713.3,550,550,713.3,375,715.45,75,82900,118.25,15850,ALLBANKS,2023-07-27,43900,CE,2023-07-27 15:30:00,0.06274744262687089,595.05,503.213530655391,67050,423.02839116719247
141,124,MAINIDX20JUL2316700PE,323608,Tue Jul 04 17:49:41  2023,7.85,0,0,7.85,0,7.85,0,0,118.5,1000,MAINIDX,2023-07-20,16700,PE,2023-07-20 15:30:00,0.04356936043509006,-110.65,-93.37552742616035,-1000,-100.0
142,124,MAINIDX20JUL2316750PE,323609,Tue Jul 04 17:49:41  2023,10.0,0,0,10.0,0,10.0,0,0,118.5,1100,MAINIDX,2023-07-20,16750,PE,2023-07-20 15:30:00,0.04356936043509006,-108.5,-91.56118143459916,-1100,-100.0
143,124,MAINIDX20JUL2318300CE,323610,Tue Jul 04 17:49:41  2023,387.15,50,50,379.5,50,383.95,50,26250,118.5,11200,MAINIDX,2023-07-20,18300,CE,2023-07-20 15:30:00,0.04356936043509006,268.65,226.70886075949363,15050,134.375
144,124,FINANCIALS11JUL2319350CE,323611,Tue Jul 04 17:49:41  2023,203.3,40,40,200.45,40,207.5,40,5960,118.8,6120,FINANCIALS,2023-07-11,19350,CE,2023-07-11 15:30:00,0.018911826188514714,84.50000000000001,71.12794612794615,-160,-2.6143790849673203
145,124,ALLBANKS27JUL2338900PE,323612,Tue Jul 04 17:49:41  2023,19.0,0,0,19.0,0,19.0,0,1550,119.25,1650,ALLBANKS,2023-07-27,38900,PE,2023-07-27 15:30:00,0.06274744262687089,-100.25,-84.0670859538784,-100,-6.0606060606060606
146,124,ALLBANKS27JUL2339800PE,323613,Tue Jul 04 17:49:41  2023,25.15,0,0,22.3,25,27.05,25,6675,119.25,2000,ALLBANKS,2023-07-27,39800,PE,2023-07-27 15:30:00,0.06274744262687089,-94.1,-78.90985324947589,4675,233.75
147,124,MAINIDX06JUL2318300CE,323614,Tue Jul 04 17:49:41  2023,294.1,13200,13200,293.25,900,293.95,50,936350,1192.5,85450,MAINIDX,2023-07-06,18300,CE,2023-07-06 15:30:00,0.005213196051528412,-898.4,-75.33752620545073,850900,995.7870099473377
148,124,MAINIDX31AUG2318800PE,323615,Tue Jul 04 17:49:41  2023,334.7,0,0,332.0,500,334.95,450,45250,120.0,10700,MAINIDX,2023-08-31,18800,PE,2023-08-31 15:30:00,0.158637853585775,214.7,178.91666666666666,34550,322.8971962616822
149,124,ALLBANKS27JUL2345700CE,323616,Tue Jul 04 17:49:41  2023,90.0,0,0,89.1,25,89.75,975,46000,120.25,7500,ALLBANKS,2023-07-27,45700,CE,2023-07-27 15:30:00,0.06274744262687089,-30.25,-25.155925155925157,38500,513.3333333333334
150,124,MAINIDX13JUL2319600CE,323617,Tue Jul 04 17:49:41  2023,2.4,0,0,2.4,1050,2.45,2000,16050,1203.0,62500,MAINIDX,2023-07-13,19600,CE,2023-07-13 15:30:00,0.024391278243309236,-1200.6,-99.8004987531172,-46450,-74.32
151,124,FINANCIALS04JUL2317400PE,323618,Tue Jul 04 17:49:41  2023,0.5,0,0,0.5,0,0.5,0,9280,1204.4,47480,FINANCIALS,2023-07-04,17400,PE,2023-07-04 15:30:00,-0.00026625600326610855,-1203.9,-99.95848555297243,-38200,-80.45492839090144
152,124,MAINIDX13JUL2317850PE,323619,Tue Jul 04 17:49:41  2023,7.9,0,0,7.75,2700,7.85,100,24000,1205.0,12650,MAINIDX,2023-07-13,17850,PE,2023-07-13 15:30:00,0.024391278243309236,-1197.1,-99.34439834024896,11350,89.72332015810277
153,124,ALLBANKS20JUL2349500CE,323620,Tue Jul 04 17:49:41  2023,8.5,0,0,8.5,0,8.5,0,2425,120.75,3375,ALLBANKS,2023-07-20,49500,CE,2023-07-20 15:30:00,0.04356936043509006,-112.25,-92.96066252587993,-950,-28.14814814814815
154,124,MAINIDX27JUL2315900PE,323621,Tue Jul 04 17:49:41  2023,3.15,0,0,3.15,0,3.15,0,0,121.5,0,MAINIDX,2023-07-27,15900,PE,2023-07-27 15:30:00,0.06274744262687089,-118.35,-97.4074074074074,0,
155,124,MAINIDX06JUL2316900CE,323622,Tue Jul 04 17:49:41  2023,1647.65,0,0,1647.65,0,1647.65,0,0,121.5,10650,MAINIDX,2023-07-06,16900,CE,2023-07-06 15:30:00,0.005213196051528412,1526.15,1256.0905349794239,-10650,-100.0
156,124,MAINIDX06JUL2317150CE,323623,Tue Jul 04 17:49:41  2023,1430.0,0,0,1421.25,100,1434.75,800,0,121.5,12550,MAINIDX,2023-07-06,17150,CE,2023-07-06 15:30:00,0.005213196051528412,1308.5,1076.954732510288,-12550,-100.0
157,124,FINANCIALS11JUL2319400CE,323624,Tue Jul 04 17:49:41  2023,171.35,0,0,171.3,160,173.15,280,37080,121.6,14520,FINANCIALS,2023-07-11,19400,CE,2023-07-11 15:30:00,0.018911826188514714,49.75,40.912828947368425,22560,155.37190082644628
158,124,MAINIDX27JUL2315800PE,323625,Tue Jul 04 17:49:41  2023,3.1,0,0,3.1,0,3.1,0,0,122.0,0,MAINIDX,2023-07-27,15800,PE,2023-07-27 15:30:00,0.06274744262687089,-118.9,-97.45901639344264,0,
159,124,ALLBANKS27JUL2345300CE,323626,Tue Jul 04 17:49:41  2023,155.0,250,250,154.35,50,155.4,700,65350,122.0,11250,ALLBANKS,2023-07-27,45300,CE,2023-07-27 15:30:00,0.06274744262687089,33.0,27.049180327868854,54100,480.8888888888889
160,124,MAINIDX06JUL2319850PE,323627,Tue Jul 04 17:49:41  2023,1227.95,0,0,1227.95,0,1227.95,0,0,122.0,12200,MAINIDX,2023-07-06,19850,PE,2023-07-06 15:30:00,0.005213196051528412,1105.95,906.5163934426231,-12200,-100.0
161,124,ALLBANKS26OCT2339000PE,323628,Tue Jul 04 17:49:41  2023,159.0,0,0,159.0,0,159.0,0,8550,12.25,400,ALLBANKS,2023-10-26,39000,PE,2023-10-26 15:30:00,0.3120625111200216,146.75,1197.9591836734694,8150,2037.5
162,124,ALLBANKS31AUG2344700PE,323629,Tue Jul 04 17:49:41  2023,1100.5,0,0,1072.05,15,1094.34,15,960,12.3,585,ALLBANKS,2023-08-31,44700,PE,2023-08-31 15:30:00,0.158637853585775,1088.2,8847.154471544714,375,64.1025641025641
163,124,FINANCIALS11JUL2319300PE,323630,Tue Jul 04 17:49:41  2023,92.1,440,440,90.65,80,93.5,280,3520,123.2,9600,FINANCIALS,2023-07-11,19300,PE,2023-07-11 15:30:00,0.018911826188514714,-31.10000000000001,-25.2435064935065,-6080,-63.33333333333333
164,124,MAINIDX13JUL2318900PE,323631,Tue Jul 04 17:49:41  2023,326.5,0,0,323.85,50,325.0,200,52750,124.0,11550,MAINIDX,2023-07-13,18900,PE,2023-07-13 15:30:00,0.024391278243309236,202.5,163.30645161290323,41200,356.7099567099567
165,124,FINANCIALS04JUL2319300CE,323632,Tue Jul 04 17:49:41  2023,152.8,21560,21560,153.0,120,153.35,40,585440,1240.0,124200,FINANCIALS,2023-07-04,19300,CE,2023-07-04 15:30:00,-0.00026625600326610855,-1087.2,-87.67741935483872,461240,371.36876006441224
166,124,FINANCIALS04JUL2317300PE,323633,Tue Jul 04 17:49:41  2023,0.55,0,0,0.45,1080,0.55,1520,14800,1240.4,46440,FINANCIALS,2023-07-04,17300,PE,2023-07-04 15:30:00,-0.00026625600326610855,-1239.8500000000001,-99.95565946468882,-31640,-68.13092161929372
167,124,MAINIDX06JUL2319900PE,323634,Tue Jul 04 17:49:41  2023,1381.2,0,0,1308.45,750,1342.4,750,0,124.5,12450,MAINIDX,2023-07-06,19900,PE,2023-07-06 15:30:00,0.005213196051528412,1256.7,1009.3975903614459,-12450,-100.0
168,124,MAINIDX28DEC2315000CE,323635,Tue Jul 04 17:49:41  2023,3950.0,0,0,3933.55,50,3949.95,150,49050,12.5,500,MAINIDX,2023-12-28,15000,CE,2023-12-28 15:30:00,0.484665250846049,3937.5,31500.0,48550,9710.0
169,124,MAINIDX26DEC2418000CE,323636,Tue Jul 04 17:49:41  2023,2418.25,0,0,2409.85,50,2444.3,250,20950,12.5,800,MAINIDX,2024-12-26,18000,CE,2024-12-26 15:30:00,1.4819255248186516,2405.75,19246.0,20150,2518.75
170,124,MAINIDX27JUL2317000CE,323637,Tue Jul 04 17:49:41  2023,1615.0,0,0,1630.95,150,1636.3,200,584950,125.0,10350,MAINIDX,2023-07-27,17000,CE,2023-07-27 15:30:00,0.06274744262687089,1490.0,1192.0,574600,5551.690821256038
171,124,MAINIDX06JUL2317050CE,323638,Tue Jul 04 17:49:41  2023,1540.0,0,0,1483.75,1500,1546.5,1100,0,125.0,11000,MAINIDX,2023-07-06,17050,CE,2023-07-06 15:30:00,0.005213196051528412,1415.0,1132.0,-11000,-100.0
172,124,MAINIDX06JUL2319800PE,323639,Tue Jul 04 17:49:41  2023,1229.59,0,0,1229.59,0,1229.59,0,0,125.0,12500,MAINIDX,2023-07-06,19800,PE,2023-07-06 15:30:00,0.005213196051528412,1104.59,883.672,-12500,-100.0
173,124,MAINIDX13JUL2319300CE,323640,Tue Jul 04 17:49:41  2023,3.25,0,0,3.3,600,3.35,2000,115650,1251.5,49450,MAINIDX,2023-07-13,19300,CE,2023-07-13 15:30:00,0.024391278243309236,-1248.25,-99.74031162604874,66200,133.87259858442872
174,124,ALLBANKS06JUL2346000PE,323641,Tue Jul 04 17:49:41  2023,1925.9,0,0,1930.85,100,1936.8,50,12625,125.25,10850,ALLBANKS,2023-07-06,46000,PE,2023-07-06 15:30:00,0.005213196051528412,1800.65,1437.6447105788425,1775,16.359447004608295
175,124,ALLBANKS27JUL2345800CE,323642,Tue Jul 04 17:49:41  2023,77.75,325,325,77.5,50,77.84,550,24350,125.5,7150,ALLBANKS,2023-07-27,45800,CE,2023-07-27 15:30:00,0.06274744262687089,-47.75,-38.047808764940235,17200,240.55944055944053
176,124,ALLBANKS27JUL2348500CE,323643,Tue Jul 04 17:49:41  2023,12.05,0,0,12.1,25,13.95,200,6175,125.75,4900,ALLBANKS,2023-07-27,48500,CE,2023-07-27 15:30:00,0.06274744262687089,-113.7,-90.41749502982107,1275,26.02040816326531
177,124,MAINIDX06JUL2319700PE,323644,Tue Jul 04 17:49:41  2023,1196.3,0,0,1118.7,150,1142.9,150,0,126.0,12600,MAINIDX,2023-07-06,19700,PE,2023-07-06 15:30:00,0.005213196051528412,1070.3,849.4444444444443,-12600,-100.0
178,124,FINANCIALS25JUL23XX,323645,Tue Jul 04 17:49:41  2023,19479.84,0,0,19483.09,120,19487.09,40,39000,126.4,11040,FINANCIALS,2023-07-25,,XX,2023-07-25 15:30:00,0.05726799057207636,19353.44,15311.265822784808,27960,253.26086956521738
179,124,ALLBANKS20JUL2348500CE,323646,Tue Jul 04 17:49:41  2023,8.75,0,0,8.75,0,8.75,0,4750,126.75,3025,ALLBANKS,2023-07-20,48500,CE,2023-07-20 15:30:00,0.04356936043509006,-118.0,-93.09664694280079,1725,57.02479338842975
180,124,ALLBANKS13JUL2342100PE,323647,Tue Jul 04 17:49:41  2023,31.5,0,0,31.45,550,31.8,25,11900,127.75,7250,ALLBANKS,2023-07-13,42100,PE,2023-07-13 15:30:00,0.024391278243309236,-96.25,-75.34246575342466,4650,64.13793103448275
181,124,MAINIDX20JUL2318550PE,323648,Tue Jul 04 17:49:41  2023,139.6,0,0,136.85,50,138.55,600,21350,128.0,7300,MAINIDX,2023-07-20,18550,PE,2023-07-20 15:30:00,0.04356936043509006,11.599999999999994,9.062499999999996,14050,192.46575342465752
182,124,MAINIDX06JUL2319700CE,323649,Tue Jul 04 17:49:41  2023,1.45,200,200,1.4,43400,1.45,20300,1048650,12802.5,204300,MAINIDX,2023-07-06,19700,CE,2023-07-06 15:30:00,0.005213196051528412,-12801.05,-99.98867408709235,844350,413.2892804698972
183,124,MAINIDX06JUL2317350CE,323650,Tue Jul 04 17:49:41  2023,1160.0,0,0,1160.0,0,1160.0,0,4150,129.5,13400,MAINIDX,2023-07-06,17350,CE,2023-07-06 15:30:00,0.005213196051528412,1030.5,795.7528957528957,-9250,-69.02985074626866
184,124,MAINIDX06JUL2317450CE,323651,Tue Jul 04 17:49:41  2023,1055.0,0,0,1111.95,300,1132.59,1400,4550,129.5,13550,MAINIDX,2023-07-06,17450,CE,2023-07-06 15:30:00,0.005213196051528412,925.5,714.6718146718147,-9000,-66.42066420664207
185,124,MAINIDX13JUL2319300PE,323652,Tue Jul 04 17:49:41  2023,695.85,0,0,689.75,500,735.0,1500,0,129.5,13950,MAINIDX,2023-07-13,19300,PE,2023-07-13 15:30:00,0.024391278243309236,566.35,437.33590733590734,-13950,-100.0
186,124,ALLBANKS27JUL2342100PE,323653,Tue Jul 04 17:49:41  2023,88.0,50,50,87.7,850,88.2,550,38675,129.75,8675,ALLBANKS,2023-07-27,42100,PE,2023-07-27 15:30:00,0.06274744262687089,-41.75,-32.177263969171484,30000,345.821325648415
187,124,MAINIDX06JUL2319650PE,323654,Tue Jul 04 17:49:41  2023,1066.9,0,0,1068.75,150,1091.09,100,0,130.5,12800,MAINIDX,2023-07-06,19650,PE,2023-07-06 15:30:00,0.005213196051528412,936.4000000000001,717.5478927203065,-12800,-100.0
188,124,MAINIDX13JUL2317750PE,323655,Tue Jul 04 17:49:41  2023,5.9,0,0,5.85,2100,5.95,50,13200,1305.0,13600,MAINIDX,2023-07-13,17750,PE,2023-07-13 15:30:00,0.024391278243309236,-1299.1,-99.5478927203065,-400,-2.941176470588235
189,124,MAINIDX06JUL2319000CE,323656,Tue Jul 04 17:49:41  2023,3.15,67350,67350,3.15,79900,3.2,13150,6202500,13062.5,556250,MAINIDX,2023-07-06,19000,CE,2023-07-06 15:30:00,0.005213196051528412,-13059.35,-99.97588516746411,5646250,1015.056179775281
190,124,MAINIDX20JUL2317550PE,323657,Tue Jul 04 17:49:41  2023,30.0,0,0,30.0,0,30.0,0,0,131.0,4500,MAINIDX,2023-07-20,17550,PE,2023-07-20 15:30:00,0.04356936043509006,-101.0,-77.09923664122137,-4500,-100.0
191,124,MAINIDX28DEC2319000CE,323658,Tue Jul 04 17:49:41  2023,713.0,400,400,710.15,50,715.95,50,830700,131.0,4550,MAINIDX,2023-12-28,19000,CE,2023-12-28 15:30:00,0.484665250846049,582.0,444.2748091603053,826150,18157.14285714286
192,124,ALLBANKS27JUL2341800PE,323659,Tue Jul 04 17:49:41  2023,68.15,475,475,67.84,50,68.15,25,23825,131.25,8350,ALLBANKS,2023-07-27,41800,PE,2023-07-27 15:30:00,0.06274744262687089,-63.099999999999994,-48.076190476190476,15475,185.32934131736528
193,124,ALLBANKS27JUL2344200PE,323660,Tue Jul 04 17:49:41  2023,600.0,350,350,594.79,575,597.04,225,56000,131.5,13600,ALLBANKS,2023-07-27,44200,PE,2023-07-27 15:30:00,0.06274744262687089,468.5,356.2737642585551,42400,311.7647058823529
194,124,MAINIDX13JUL2317250PE,323661,Tue Jul 04 17:49:41  2023,2.75,0,0,2.75,50,2.8,200,4400,1316.5,14250,MAINIDX,2023-07-13,17250,PE,2023-07-13 15:30:00,0.024391278243309236,-1313.75,-99.7911127990885,-9850,-69.12280701754386
195,124,MAINIDX31AUG2318300PE,323662,Tue Jul 04 17:49:41  2023,150.8,650,650,150.6,300,151.25,50,246850,132.0,14100,MAINIDX,2023-08-31,18300,PE,2023-08-31 15:30:00,0.158637853585775,18.80000000000001,14.242424242424251,232750,1650.709219858156
196,124,MIDCAP05JUL237850PE,323663,Tue Jul 04 17:49:41  2023,30.05,0,0,30.05,75,59.95,150,0,1320.75,300,MIDCAP,2023-07-05,7850,PE,2023-07-05 15:30:00,0.002473470024131152,-1290.7,-97.72477758849139,-300,-100.0
197,124,MAINIDX27JUL2317500CE,323664,Tue Jul 04 17:49:41  2023,1147.3,0,0,1143.05,50,1147.25,100,516900,132.5,11050,MAINIDX,2023-07-27,17500,CE,2023-07-27 15:30:00,0.06274744262687089,1014.8,765.8867924528302,505850,4577.828054298642
198,124,ALLBANKS13JUL2340500PE,323665,Tue Jul 04 17:49:41  2023,9.9,25,25,9.69,50,9.94,475,9950,132.5,7450,ALLBANKS,2023-07-13,40500,PE,2023-07-13 15:30:00,0.024391278243309236,-122.6,-92.52830188679245,2500,33.557046979865774
199,124,ALLBANKS27JUL2343800PE,323666,Tue Jul 04 17:49:41  2023,425.0,175,175,425.0,25,426.0,300,106225,133.25,14575,ALLBANKS,2023-07-27,43800,PE,2023-07-27 15:30:00,0.06274744262687089,291.75,218.94934333958722,91650,628.8164665523155
200,124,ALLBANKS31AUG2340500CE,323667,Tue Jul 04 17:49:41  2023,4050.0,0,0,3230.9,435,4299.5,885,0,13.35,900,ALLBANKS,2023-08-31,40500,CE,2023-08-31 15:30:00,0.158637853585775,4036.65,30237.0786516854,-900,-100.0
